,Unnamed: 0,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
99500,99500,CC1=C(CO)C(N)=NO1,0.0575199999999999,72.28,128.058577496,2,4,"(50,)",0.1721323258607718,-0.3913970876991204,1,1,0,2.9603,-455.137008,-455.137952,-455.146919,-455.180629,-0.2246,0.0054,0.23,0.136134
117000,117000,C1COC2C3NC3C2C1,0.1355999999999997,31.17,125.084063972,1,2,"(50,)",0.0786514283174763,-0.3761826445672011,0,3,4,1.9767,-403.096212,-403.097156,-403.104292,-403.135704,-0.2214,0.0755,0.2969,0.174662
64712,64712,O=CCN=COC=O,-0.6134000000000002,55.73,115.02694302,0,4,"(44,)",0.2988691722892688,-0.4170400566731245,4,0,0,2.6514,-435.744077,-435.745022,-435.753486,-435.787922,-0.2623,-0.0415,0.2208,0.091881
38296,38296,FC1=CC=CC(F)=C1,1.9648,0.0,114.028106568,0,0,"(42,)",0.1256217310929604,-0.2068998118897868,0,1,0,1.2548,-430.651,-430.651945,-430.657847,-430.687955,-0.2475,-0.0136,0.2339,0.084066
82858,82858,CC12NC1CC2(C)C#C,0.7601,21.94,121.089149352,1,1,"(48,)",0.0492832312526946,-0.3039654307094873,0,2,3,1.5275,-365.933792,-365.934736,-365.944014,-365.977197,-0.227,0.0529,0.2799,0.168935
6739,6739,COC1OC2CC1(C)C2,1.1578000000000002,18.46,128.083729624,0,2,"(52,)",0.1625396008112797,-0.3553019050410201,1,3,1,0.862,-424.199838,-424.200782,-424.209404,-424.242377,-0.2457,0.0947,0.3404,0.182523
123318,123318,CNC1=CN=C(O)C=N1,0.2238999999999997,58.040000000000006,125.058911844,2,4,"(48,)",0.229431752723437,-0.4921763259768945,1,1,0,2.2138,-434.114154,-434.115098,-434.123151,-434.155831,-0.1975,-0.0366,0.1609,0.126137
99294,99294,O=C1CC2C1COC2=O,-0.2516,43.370000000000005,126.031694052,0,3,"(48,)",0.3097741542099929,-0.4646457417462352,0,2,2,3.4476,-457.803613,-457.804557,-457.811767,-457.844148,-0.2629,-0.0454,0.2175,0.113266
21078,21078,C1OC11C=CCC2CC12,1.3514,12.53,122.07316494,0,1,"(48,)",0.1127218012174803,-0.3648437530938306,0,3,3,1.8877,-385.864516,-385.86546,-385.872863,-385.904613,-0.2375,0.0097,0.2471,0.160972
41132,41132,N=C1OC2(CNC12)C#C,-0.6623300000000001,45.11,122.048012812,2,3,"(46,)",0.206216229254612,-0.4564977333058602,0,2,2,3.4439,-416.72141,-416.722354,-416.73009,-416.76236,-0.2419,0.0031,0.245,0.112134
53779,53779,O=C1CN2N=NC=C2C1,-0.5967000000000005,47.78,123.04326178,0,4,"(46,)",0.1598361266659136,-0.2971737530454811,0,2,0,2.8504,-432.881344,-432.882288,-432.888879,-432.920301,-0.2625,-0.0534,0.2091,0.10333
110706,110706,C1OC2CC3CCC12O3,0.7067,18.46,126.06807956,0,2,"(50,)",0.1179779544235546,-0.371914209952327,0,3,3,2.3661,-423.002462,-423.003406,-423.009974,-423.040585,-0.25,0.0665,0.3165,0.162577
24272,24272,CC1(O)COC(=O)C1O,-1.3449,66.76,132.042258736,2,4,"(52,)",0.3377532918977933,-0.4605085092838972,0,1,2,2.632,-496.131641,-496.132585,-496.14134,-496.17433,-0.2722,-0.0024,0.2698,0.134644
127623,127623,COCC1OCC11CO1,-0.1994,30.99,130.06299418,0,3,"(52,)",0.1429488442908398,-0.3818726508770765,2,2,2,2.4258,-460.089229,-460.090173,-460.099362,-460.134088,-0.256,0.0604,0.3163,0.157205
93825,93825,CC(C)(C)C(CO)C=O,0.8398999999999999,37.3,130.099379688,1,2,"(54,)",0.1253894819558542,-0.3956171855716427,2,0,1,3.8699,-425.422675,-425.423619,-425.434864,-425.470911,-0.2401,-0.0163,0.2237,0.201715
91513,91513,O1N=NC2=C1N=CC=N2,0.0127999999999998,64.7,122.022860684,0,5,"(44,)",0.2972817578584109,-0.3141369845122188,0,2,0,3.3146,-447.727145,-447.728089,-447.733711,-447.763675,-0.2842,-0.1063,0.1779,0.068508
35693,35693,CC1=NC2(C)CC2CO1,1.2136,21.59,125.084063972,0,2,"(50,)",0.180013941301994,-0.4807947963706097,0,2,2,1.5502,-403.15678,-403.157724,-403.166414,-403.199351,-0.225,0.0261,0.2511,0.170934
108754,108754,CCCC1C=CCC1=O,1.9317,17.07,124.088815004,0,1,"(50,)",0.142956231764057,-0.2986985816521523,2,1,1,2.4805,-387.120487,-387.121432,-387.130828,-387.166073,-0.238,-0.0156,0.2224,0.181814
10226,10226,OC1C2CCNC12C#N,-0.76722,56.05,124.063662876,2,3,"(48,)",0.1382137277479864,-0.389656003816866,0,2,3,3.6687,-417.993493,-417.994437,-418.002159,-418.034319,-0.246,0.0125,0.2585,0.138109
91182,91182,CC1=C(C=NO1)C1CN1,0.6273199999999999,47.97,124.063662876,1,3,"(48,)",0.137951477868699,-0.3613772661805953,1,2,1,2.7512,-417.969551,-417.970495,-417.9787,-418.012389,-0.2527,-0.0134,0.2393,0.136862
87227,87227,CC(OC=O)C1CN1C,-0.1381000000000001,29.31,129.078978592,0,3,"(52,)",0.2929013764553935,-0.4631598375806848,3,1,3,4.3831,-440.26324,-440.264184,-440.274279,-440.310332,-0.239,0.0061,0.245,0.168143
32396,32396,C1NC11C2C3OC1OC23,-0.9181000000000004,40.400000000000006,125.047678464,1,3,"(48,)",0.1777970976588038,-0.3441715020573826,0,5,3,0.9267,-437.822038,-437.822982,-437.829076,-437.859397,-0.2358,0.0732,0.309,0.126892
86190,86190,NC1=NOC(OC=N)=N1,-0.3623300000000002,98.02,128.033425368,2,6,"(48,)",0.4249313037681922,-0.3981332598622591,2,1,0,1.761,-486.05085,-486.051794,-486.059766,-486.09356,-0.2446,-0.0258,0.2188,0.089723
67273,67273,O=C1C=CC23CN(C2)C13,-0.1905000000000001,20.31,121.052763844,0,2,"(46,)",0.1729702667456613,-0.2930440928998237,0,4,1,4.2212,-400.64591,-400.646854,-400.65328,-400.683928,-0.2333,-0.0658,0.1675,0.126095
26557,26557,C1CC11C2C=CC3C2N13,0.7714,3.01,119.073499288,0,1,"(46,)",0.0450461694346283,-0.2835280174630552,0,4,4,1.4145,-364.737736,-364.73868,-364.745298,-364.775866,-0.2252,0.002,0.2271,0.149361
82192,82192,CN1C2C(=O)C(O)C12C,-0.9973,40.31,127.063328528,1,3,"(50,)",0.1817914907380186,-0.3832244413564599,0,2,4,1.6757,-439.039136,-439.040081,-439.049458,-439.083274,-0.2248,-0.0263,0.1985,0.1448
41885,41885,CC1(O)C2CC2C1C=O,0.2021999999999999,37.3,126.06807956,1,2,"(50,)",0.1257361243412676,-0.3891291074078988,1,2,4,1.6171,-422.993347,-422.994291,-423.003349,-423.037255,-0.239,-0.0292,0.2098,0.156595
24983,24983,CC1N(C)C2C(O)C12O,-1.2055000000000005,43.7,129.078978592,2,3,"(52,)",0.12526889190908,-0.388228071999338,0,2,4,1.8276,-440.211054,-440.211998,-440.221684,-440.255254,-0.1922,0.064,0.2562,0.168533
97672,97672,CCCC1(CO1)C1CN1,0.5272999999999999,34.47,127.099714036,1,2,"(52,)",0.1080147732957586,-0.3678449354773095,3,2,2,2.1454,-404.29424,-404.295185,-404.304885,-404.33997,-0.2428,0.0845,0.3273,0.19363
53046,53046,N=COC1CCC2OC12,0.5398699999999999,45.61,127.063328528,1,3,"(50,)",0.1666710179078919,-0.4777394093061887,2,2,3,4.9133,-439.063013,-439.063957,-439.072112,-439.10612,-0.2559,0.0235,0.2795,0.148208
6813,6813,CC1(CO1)C#CC=O,-0.0223999999999999,29.6,110.036779432,0,2,"(42,)",0.1923978473768629,-0.3561496239259567,0,1,1,2.8674,-382.485117,-382.486062,-382.494553,-382.528577,-0.2712,-0.0693,0.2018,0.104039
61770,61770,CC(=O)N1CCC2CC12,0.6271,20.31,125.084063972,0,1,"(50,)",0.2192022353841648,-0.3396560346556453,0,2,2,3.8217,-403.16999,-403.170934,-403.179506,-403.213044,-0.2199,0.0367,0.2565,0.172038
83694,83694,CC(C)(O)C1(O)CC1,0.2822,40.46,116.083729624,2,2,"(48,)",0.092961822074342,-0.387471496654151,1,1,0,2.1837,-386.119288,-386.120232,-386.12937,-386.162123,-0.2514,0.06,0.3114,0.174286
111145,111145,CC1=NC=NN1CC#C,0.21972,30.71,121.063997224,0,3,"(46,)",0.1376325509141256,-0.2384152671248964,1,1,0,3.1368,-396.913569,-396.914513,-396.923102,-396.957198,-0.2535,0.0068,0.2603,0.124455
71006,71006,OCC1(O)C2C3CC1C23,-0.3945000000000001,40.46,126.06807956,2,2,"(50,)",0.0941321559660162,-0.3933619345636657,1,3,5,1.9752,-422.953247,-422.954191,-422.962112,-422.994227,-0.2375,0.0603,0.2978,0.159529
109638,109638,CN=C1C=COC(O)=C1,0.5157,45.73,125.047678464,1,3,"(48,)",0.2832514847827492,-0.4806582072531297,0,1,0,4.0362,-437.901162,-437.902107,-437.910484,-437.943852,-0.2049,-0.0231,0.1818,0.124125
56072,56072,CC1=COC(CO)=C1O,0.78592,53.60000000000001,128.047344116,2,3,"(50,)",0.1704264263612216,-0.5041540687141098,1,1,0,3.1675,-458.972056,-458.973,-458.98238,-459.01698,-0.2073,0.0211,0.2284,0.13464
18529,18529,CC12C3C4OC1C2(C)C34,1.0396,9.23,122.07316494,0,1,"(48,)",0.0705806058484442,-0.3731321683228881,0,5,4,1.4771,-385.834919,-385.835864,-385.843569,-385.875314,-0.221,0.0936,0.3146,0.159221
16201,16201,O=CC12CC3OC3C1N2,-0.9330000000000004,51.540000000000006,125.047678464,1,3,"(48,)",0.1413540818013423,-0.3677060918035372,1,3,4,2.4012,-437.851032,-437.851976,-437.859033,-437.890566,-0.2484,-0.0303,0.2181,0.125179
10037,10037,CC1C(O)C1(C)C#N,0.52688,44.02,111.068413908,1,2,"(44,)",0.0857462942234248,-0.3911236981016492,0,1,3,4.7865,-363.856383,-363.857327,-363.866392,-363.899613,-0.2718,0.0326,0.3044,0.140298
53767,53767,CC1C2C3C4OC3C4N12,-0.1614999999999999,12.24,123.068413908,0,2,"(48,)",0.0829281355619413,-0.3706022859514374,0,6,5,1.97,-401.8337,-401.834645,-401.841536,-401.873098,-0.2248,0.0728,0.2977,0.148845
64841,64841,OCCN1N=NC(O)=N1,-1.6290000000000004,84.06,130.049075432,2,6,"(50,)",0.353026373749584,-0.4768293808300503,2,1,0,1.6714,-487.232228,-487.233172,-487.241539,-487.275714,-0.2583,-0.0261,0.2322,0.113492
95637,95637,NC12C3OC1CC23C#N,-0.6214200000000003,59.04,122.048012812,1,3,"(46,)",0.1109193491137224,-0.3690058556069609,0,3,4,3.0728,-416.736195,-416.737139,-416.744838,-416.777196,-0.2437,0.0089,0.2525,0.113011
114928,114928,C1C2C1C13OC21CC=C3,1.1038,12.53,120.057514876,0,1,"(46,)",0.1198026384914306,-0.3571085424361295,0,4,4,2.0693,-384.595525,-384.596469,-384.602926,-384.633214,-0.2104,-0.0017,0.2087,0.13687
72485,72485,CC12CCC3C1C=CC23,2.2185,0.0,120.093900384,0,0,"(48,)",-0.0139463989606754,-0.0842455022968144,0,5,2,0.2711,-349.937047,-349.937991,-349.945143,-349.975971,-0.2151,0.016,0.2311,0.185112
45735,45735,CC1(C)C(C#C)C1C#C,1.525,0.0,118.07825032,0,0,"(46,)",0.0406260660446656,-0.1197442029888283,0,1,2,1.0212,-348.673749,-348.674693,-348.684795,-348.719089,-0.2371,0.0293,0.2664,0.155022
65869,65869,CC1=NOC(=C1)C1CN1,0.6273200000000001,47.97,124.063662876,1,3,"(48,)",0.1546780778778227,-0.359410740487623,1,2,1,2.4859,-417.976626,-417.97757,-417.9857,-418.018989,-0.2377,-0.0128,0.225,0.136903
122563,122563,CC(=O)C1=NOC=C1,0.8772,43.1,111.0320284,0,3,"(42,)",0.1811459829317757,-0.3640395696312623,1,1,0,1.4877,-398.606731,-398.607676,-398.614748,-398.646709,-0.2633,-0.0628,0.2005,0.095108
123344,123344,OC1CC2=NON=C2C1,-0.4709000000000001,59.150000000000006,126.042927432,1,4,"(48,)",0.1105474453525654,-0.3923103217915083,0,2,0,4.5775,-453.899075,-453.900019,-453.907065,-453.938686,-0.2879,-0.0439,0.244,0.113932
54047,54047,CC1CC2CC2C1C#C,1.9117,0.0,120.093900384,0,0,"(48,)",0.025643556776443,-0.1197910661621899,0,2,4,0.7829,-349.913361,-349.914305,-349.922972,-349.955975,-0.2552,0.051,0.3062,0.182864
119009,119009,NC(=O)C1OCC2OC12,-1.3621,64.85000000000001,129.042593084,1,3,"(50,)",0.2488899550432113,-0.3673257984887105,1,2,3,3.3934,-475.026848,-475.027792,-475.03574,-475.068844,-0.2433,0.0321,0.2754,0.124688
77857,77857,CC12CC3C1C3(O2)C#C,0.7969999999999999,9.23,120.057514876,0,1,"(46,)",0.1380053683343742,-0.3550102771330067,0,3,4,1.953,-384.588354,-384.589298,-384.59721,-384.629174,-0.2258,0.0204,0.2461,0.133891
99404,99404,OC1C(O)C1CC#C,-0.6387,40.46,112.052429496,2,2,"(44,)",0.0865629065604715,-0.3899888060513558,1,1,2,1.8464,-383.669484,-383.670428,-383.678588,-383.711018,-0.2424,0.0439,0.2863,0.128823
75947,75947,N=C1COCC(O1)C=O,-0.4220300000000001,59.38,129.042593084,1,4,"(50,)",0.2075322239778755,-0.4659579981398059,1,1,1,0.5031,-475.017771,-475.018715,-475.027,-475.061019,-0.2638,-0.0493,0.2145,0.123659
125295,125295,O=C1C=NOC=C1C#N,-0.0935200000000001,66.89,122.011627304,0,4,"(44,)",0.2206654447340358,-0.3631626879302516,0,1,0,3.8522,-451.534439,-451.535384,-451.542333,-451.574159,-0.2827,-0.0981,0.1846,0.06633
14491,14491,O=C1OCCC11CCN1,-0.3345999999999999,38.33,127.063328528,1,3,"(50,)",0.3260194917274057,-0.4642216116963468,0,2,1,3.2127,-439.100547,-439.101491,-439.109229,-439.141751,-0.2323,0.0056,0.2379,0.150017
10076,10076,CC1NCC(=O)N2CC12,-0.8110999999999997,32.11,126.07931294,1,2,"(50,)",0.2364764496955331,-0.3331354874848956,0,2,3,4.4432,-419.19693,-419.197874,-419.205941,-419.238465,-0.2288,0.0026,0.2314,0.161059
49216,49216,C#CC1=C2CCC2CC1,2.12,0.0,118.07825032,0,0,"(46,)",0.0012629350940765,-0.1150069448797589,0,2,1,1.1357,-348.707706,-348.708651,-348.716743,-348.749295,-0.212,-0.0147,0.1973,0.159843
67294,67294,CCC1C(O)C1(C)C#C,1.0266,20.23,124.088815004,1,1,"(50,)",0.0749492852745571,-0.3911946406767167,1,1,3,0.7644,-387.035441,-387.036385,-387.047064,-387.082468,-0.2278,0.0514,0.2792,0.179132
31481,31481,O=CC1NC2CCOC12,-0.6854000000000002,38.33,127.063328528,1,3,"(50,)",0.1391342529522296,-0.3744366014052257,1,2,3,4.1248,-439.063415,-439.064359,-439.072134,-439.105016,-0.2369,-0.0261,0.2108,0.148857
76857,76857,CN1C=CC(=NO)C1=O,-0.1976999999999999,52.9,126.042927432,1,3,"(48,)",0.2791226194583663,-0.4102148453347616,0,1,0,3.3712,-453.935432,-453.936376,-453.944761,-453.977955,-0.2136,-0.0688,0.1448,0.112411
108374,108374,CC(C)(C)N1C=NN=C1,1.0331,30.71,125.095297352,0,3,"(50,)",0.119290860774044,-0.3148199878711346,0,1,0,6.4085,-399.344252,-399.345196,-399.354183,-399.388058,-0.2439,0.0239,0.2678,0.171069
127396,127396,CC12CC1C(C=O)=CC2,1.5416,17.07,122.07316494,0,1,"(48,)",0.1455067068367541,-0.2982571486397998,1,2,2,3.4898,-385.902564,-385.903508,-385.911818,-385.944578,-0.2439,-0.0539,0.19,0.15904
120130,120130,CC1C=CC(=O)CC1O,0.5124,37.3,126.06807956,1,2,"(50,)",0.1574825837711209,-0.3920543742275256,0,1,2,3.3711,-423.055611,-423.056555,-423.065221,-423.098374,-0.2427,-0.0578,0.1849,0.159279
91432,91432,C1CC23CCC12CCC3,2.730700000000001,0.0,122.109550448,0,0,"(50,)",-0.0240517569916296,-0.0522073621191951,0,3,0,0.1472,-351.136003,-351.136947,-351.144557,-351.176209,-0.238,0.0786,0.3166,0.208761
90893,90893,C1OC11C2CC1OCC2,0.5641999999999999,21.76,126.06807956,0,2,"(50,)",0.1205438075675084,-0.3750852054333374,0,3,3,2.1411,-422.978081,-422.979025,-422.98619,-423.017435,-0.2401,0.076,0.3162,0.161329
27186,27186,CC1(O)CC2CC2C1=O,0.3463,37.3,126.06807956,1,2,"(50,)",0.1669058486257385,-0.3823547754935082,0,2,3,2.9026,-423.040553,-423.041497,-423.049825,-423.082286,-0.2432,-0.0229,0.2203,0.159239
103327,103327,CC1CN1CC1(O)CC1,0.2153999999999999,23.24,127.099714036,1,2,"(52,)",0.077592319082203,-0.3885522842820335,2,2,2,2.7668,-404.292044,-404.292988,-404.302583,-404.337273,-0.2305,0.0816,0.3121,0.192831
22095,22095,O=CC(C#C)C1CCC1,1.2348,17.07,122.07316494,0,1,"(48,)",0.1347409941257331,-0.301995644728188,2,1,1,2.3814,-385.842061,-385.843005,-385.852509,-385.887874,-0.249,-0.0303,0.2187,0.156933
74704,74704,OC1=C2C3CC3N2C=C1,1.2356999999999998,25.16,121.052763844,1,2,"(46,)",0.1363301793792752,-0.5060539625932085,0,3,2,1.3773,-400.699243,-400.700187,-400.707159,-400.738319,-0.185,0.0212,0.2062,0.126037
17700,17700,OCC12NC1C1OC21,-1.5296999999999998,54.7,113.047678464,2,3,"(44,)",0.1078347146291832,-0.3942818001618552,1,3,4,2.9299,-399.672097,-399.673041,-399.680018,-399.711304,-0.2281,0.0481,0.2762,0.117992
111223,111223,CC1COC2(CC12)C#C,1.0446,9.23,122.07316494,0,1,"(48,)",0.1316117013567853,-0.3617641963351553,0,2,3,1.9757,-385.837313,-385.838257,-385.846768,-385.879489,-0.2254,0.0369,0.2623,0.15851
118657,118657,O=CCC1(CC1)C#N,0.87918,40.86,109.052763844,0,2,"(42,)",0.1210825618303423,-0.3033406822128379,2,1,0,3.4615,-362.662944,-362.663888,-362.672022,-362.705563,-0.2611,-0.0365,0.2247,0.11738
18570,18570,COCC#CC(N)=O,-0.8785000000000001,52.32,113.047678464,1,2,"(44,)",0.292885983856206,-0.3720042118231975,1,0,0,4.939,-399.771742,-399.772686,-399.782423,-399.819004,-0.2562,-0.0197,0.2365,0.116136
17632,17632,OCCC(O)(CO)C#C,-1.2746000000000002,60.69,130.06299418,3,3,"(52,)",0.1497405915067333,-0.3962229073519969,3,0,1,2.3624,-460.096829,-460.097774,-460.108689,-460.144926,-0.2606,0.0202,0.2808,0.155185
94133,94133,CCN1N=NC=C1CO,-0.2096999999999999,50.94,127.074561908,1,4,"(50,)",0.086579868642022,-0.3900151479366762,2,1,0,3.4668,-435.255904,-435.256848,-435.265718,-435.300003,-0.2546,-0.0073,0.2473,0.14867
114359,114359,COC1=NOC(=O)N1C,-0.6181000000000001,57.260000000000005,130.037842052,0,5,"(50,)",0.4436194852785809,-0.4659100955110983,1,1,0,5.4704,-491.090701,-491.091645,-491.10036,-491.134339,-0.2428,0.0238,0.2666,0.112054
22764,22764,C1C2COCC12,0.6527000000000001,9.23,84.057514876,0,1,"(34,)",0.0497537430964747,-0.3808512055116428,0,2,2,1.5611,-270.416543,-270.417487,-270.422403,-270.450398,-0.2482,0.0925,0.3407,0.122247
11042,11042,CC(C)N=C(N)C#N,0.2755800000000002,62.17,111.079647288,1,2,"(44,)",0.1985120552498313,-0.375120601599885,1,0,0,4.9401,-360.052864,-360.053808,-360.063097,-360.097006,-0.2598,-0.0377,0.2221,0.140575
31606,31606,CCC#CC(CO)CO,0.0006,40.46,128.083729624,2,2,"(52,)",0.0664611382665404,-0.3949988173805347,2,0,0,3.3329,-424.184655,-424.185599,-424.19673,-424.234792,-0.2398,0.0526,0.2924,0.180463
10434,10434,NC1=CC(=O)CNC1,-0.9987,55.120000000000005,112.063662876,2,3,"(44,)",0.1706868871907947,-0.4008886672681842,0,1,0,5.702,-379.941099,-379.942044,-379.949345,-379.980678,-0.2129,-0.0193,0.1936,0.132836
115230,115230,COCC(C)C1CC1,1.6789,9.23,114.104465068,0,1,"(48,)",0.049000203022088,-0.3844021811845983,3,1,1,1.0032,-350.174905,-350.175849,-350.185539,-350.220278,-0.2501,0.0922,0.3423,0.198789
126694,126694,CC1C=CC=CNC1=O,0.8222,29.1,123.068413908,1,1,"(48,)",0.230057280735902,-0.3321751360050291,0,1,1,2.8113,-401.993509,-401.994453,-402.002515,-402.034923,-0.2102,-0.0256,0.1846,0.149961
33855,33855,C1C=CC=CC=C1,2.0587,0.0,92.062600256,0,0,"(36,)",-0.016293013510374,-0.0807394076834497,0,1,0,0.2872,-271.395033,-271.395977,-271.401725,-271.430862,-0.214,-0.029,0.185,0.127757
68668,68668,CCC1C(C)(C)C1(C)O,1.8034,20.23,128.120115132,1,1,"(54,)",0.0707713435547136,-0.389298542380434,1,1,2,1.3821,-389.478759,-389.479703,-389.491325,-389.527261,-0.2372,0.0726,0.3099,0.225112
72276,72276,NC(=O)CC(C#C)C#C,-0.2556,43.09,121.052763844,1,1,"(46,)",0.2191491586763778,-0.3696098317119474,2,0,0,3.5011,-400.698974,-400.699919,-400.710002,-400.745885,-0.2516,0.0179,0.2696,0.120762
31433,31433,CC1=COC2=NC=CN12,1.23572,30.44,122.048012812,0,3,"(46,)",0.3053398346761789,-0.4313658192786941,0,2,0,4.6969,-416.843438,-416.844383,-416.851277,-416.882478,-0.2167,0.0089,0.2255,0.1152
125730,125730,CCC1OCCC2CC12,1.8214,9.23,126.104465068,0,1,"(52,)",0.0602948768820366,-0.3779231902289493,1,2,3,1.2121,-388.284096,-388.28504,-388.293826,-388.327223,-0.2437,0.0819,0.3256,0.207573
79858,79858,CCOC1(C)CC2NC12,0.5256999999999998,31.17,127.099714036,1,2,"(52,)",0.0836850658461815,-0.3738252217799237,2,2,3,1.9649,-404.287001,-404.287945,-404.297459,-404.331932,-0.2262,0.0872,0.3134,0.192702
87055,87055,N=C1NC=CC1=O,-0.35033,52.95,96.032362748,2,2,"(36,)",0.2214018491775552,-0.3437500812885826,0,1,0,6.266,-339.457014,-339.457958,-339.464024,-339.494474,-0.2342,-0.0785,0.1557,0.079509
59578,59578,CC1CC1([NH3+])C([O-])=O,-2.243199999999999,67.77000000000001,115.063328528,1,2,"(46,)",0.1378680937914272,-0.5436699531893785,1,1,2,5.4372,-401.019096,-401.02004,-401.028378,-401.061039,-0.2462,0.0231,0.2693,0.142047
11138,11138,C[NH+](C)C1=CC(=O)O[CH-]1,-0.8653000000000004,34.650000000000006,127.063328528,1,2,"(50,)",0.1790811125889251,-0.5532648693003898,1,1,0,13.4232,-439.030238,-439.031182,-439.040257,-439.074152,-0.1282,0.0019,0.1301,0.1472
45805,45805,CC1(O)C2CC1C1NC21,-0.2725000000000001,42.17,125.084063972,2,2,"(50,)",0.0706463725236012,-0.3894762378546229,0,4,4,3.3382,-403.087128,-403.088072,-403.095296,-403.126382,-0.2333,0.0729,0.3061,0.173086
21374,21374,NC1C2CN=CN2C1=N,-0.98293,65.47,124.074896256,2,3,"(48,)",0.1208820150503044,-0.3196207788290606,0,2,2,0.7681,-414.164718,-414.165663,-414.173357,-414.205908,-0.2368,-0.0044,0.2324,0.139148
40578,40578,CCOC1=NC(N)=NO1,0.0504999999999998,74.17,129.053826464,1,5,"(50,)",0.4184486162490282,-0.4491192062907198,2,1,0,1.5468,-471.202936,-471.203881,-471.212514,-471.246421,-0.2297,0.019,0.2487,0.124551
85382,85382,CC12OC1C1(CO1)C=C2,0.4826999999999999,25.06,124.052429496,0,2,"(48,)",0.1389424137014392,-0.3621627534826176,0,3,3,3.3489,-421.782574,-421.783518,-421.791219,-421.823121,-0.2489,-0.0147,0.2342,0.134827
51113,51113,COCC(O)(C#N)C#N,-0.5889399999999998,77.03999999999999,126.042927432,1,4,"(48,)",0.2617280643754626,-0.3793705663345618,2,0,0,5.7691,-453.923659,-453.924603,-453.934337,-453.969456,-0.3062,-0.0301,0.2761,0.109818
15016,15016,CC1CC2(C)C3CC3C12,2.2984,0.0,122.109550448,0,0,"(50,)",-0.0258448096224061,-0.0621930408975809,0,3,5,0.2473,-351.100153,-351.101097,-351.109675,-351.142042,-0.2275,0.0832,0.3107,0.206138
82927,82927,CC#CC1C(C)C1(C)O,1.0266,20.23,124.088815004,1,1,"(50,)",0.0798004671336437,-0.3885508972078848,0,1,3,1.3641,-387.051042,-387.051986,-387.063151,-387.100686,-0.2173,0.0562,0.2734,0.178611
90932,90932,OCC#CC#C,-0.3847,20.23,80.026214748,1,1,"(30,)",0.104752206133875,-0.3836177095070384,0,0,0,1.9151,-267.955678,-267.956622,-267.963366,-267.993506,-0.2442,-0.024,0.2202,0.070848
104860,104860,CCC1=CC(C)C(C)C1,2.9987000000000013,0.0,124.125200512,0,0,"(52,)",-0.0230477870496579,-0.0822116339127669,1,1,2,0.2217,-352.376278,-352.377223,-352.387463,-352.422529,-0.2248,0.0319,0.2567,0.228857
65766,65766,COC12CC1NC2=NC,-0.2246000000000001,33.62,126.07931294,1,2,"(50,)",0.1464630687068783,-0.3680640979097385,1,2,2,2.269,-419.142235,-419.14318,-419.152449,-419.186732,-0.224,0.0199,0.2439,0.158091
129428,129428,CC1=CC(F)=NC(O)=N1,0.6297199999999998,46.010000000000005,128.038591,1,3,"(48,)",0.3162781463915785,-0.4789395457818004,0,1,0,1.4994,-478.047325,-478.04827,-478.055827,-478.088405,-0.2587,-0.0347,0.2241,0.101345
46937,46937,CC1=CC(=CN1)C1CC1,2.20052,15.79,121.089149352,1,0,"(48,)",0.0118036048661211,-0.3649304290578002,1,2,0,1.7624,-366.033719,-366.034663,-366.043605,-366.078744,-0.1853,0.0458,0.2312,0.171916
32135,32135,CCC1C2C(CN12)OC,0.4778,12.24,127.099714036,0,2,"(52,)",0.0868162631974524,-0.3784254056238097,2,2,4,2.2683,-404.277941,-404.278886,-404.288436,-404.323129,-0.2212,0.0806,0.3018,0.193234
111576,111576,O=C1CC2NC12C#C,-0.6970000000000001,39.010000000000005,107.03711378,1,2,"(40,)",0.1679566661427067,-0.2963474090091762,0,2,2,3.5828,-361.387418,-361.388362,-361.395395,-361.426603,-0.2412,-0.0265,0.2147,0.094155
10431,10431,CC1C2CCC2C1(C)O,1.4133,20.23,126.104465068,1,1,"(52,)",0.0678212623266922,-0.3895927220258171,0,2,4,1.2888,-388.258886,-388.25983,-388.26916,-388.302594,-0.2441,0.0709,0.315,0.204954
74898,74898,O=C1CCC2NC12C#N,-0.4165199999999999,62.8,122.048012812,1,3,"(46,)",0.1808428143504425,-0.2963273614138073,0,2,2,5.3341,-416.815436,-416.81638,-416.823904,-416.856078,-0.2581,-0.043,0.2151,0.11389
35392,35392,C1OC2=NCC3NC3C12,-0.6147000000000002,43.53,124.063662876,1,3,"(48,)",0.1911406881133379,-0.4797355790769484,0,3,3,4.8311,-417.966948,-417.967892,-417.974567,-418.005495,-0.2329,0.0285,0.2615,0.139588
